"code","name","address","phone","email","contact_name","contact_phone","payment_method_id","departament_id","town_id","prefix_origin","employee_id"
"XCO-1078","MERCAGRO, S.A.","","22981512","","DINA ALARCON","","1","1","1","","1"
"XCO-1079","EL TALLER DE JORGE","","41638589","","JORGE GARCIA","","1","1","1","","1"
"PRE-1080","IMPORTADORA MODA EXPRESS GT","","5577057","","KARLA DIAZ","","4","1","1","","2"
"VD2-1081","IMPORTADORA MODA EXPRESS GT","","55777057","","KARLA DIAZ","","3","1","1","","2"
"XCO-1082","STELIS FLOWER","","53186002","","LISETTE DE DEVRIES","","1","1","1","","2"
"CON-1083","STELIS FLOWER","","53186002","","LISETTE DE DE VRIES","","2","1","1","","2"
"CON-1085","GREEN DESERT SUCULENTAS","","3683-6779","","LESTER COY","","2","1","1","","4"
"PRE-1086","VARIEDADES ROSSILL","","4873-7359","","EVELIN ROCIL","","4","1","1","","3"
"XCO-1087","AUTOPARTES Y MAS DE GUATEMALA, S.A.(APYMSA)","","226-4448","","RONY PEREZ / DENIS FUENTES","","1","1","1","","2"
"CON-1088","AUTOPARTES Y MAS DE GUATEMALA, S.A.","","22964448","","RONY PEREZ /DENIS FUENTES","","2","1","1","","2"
"XCO-1089","IMPORTADORA TITO","","2221-5353","","AUGUSTO JUAREZ","","1","1","1","","1"
"XCO-1090","SUMINISPRO","","2458-4580","","GABRIELA MARROQUIN","","1","1","1","","2"
"CON-1091","SOHER, SOCIEDAD ANONIMA","","2292-4507","","ALEJANDRA SOSA","","2","1","1","","2"
"XCO-1092","SOHER, SOCIEDAD ANONIMA","","2292-4507","","ALEJANDRA SOSA","","1","1","1","","2"
"XCO-1093","LA MEXICANA GT","","5587-3181","","","","1","1","1","","1"
"CON-1084","DISTRIBUIDORA DE ALIMETNOS LOS HERMANOS J&E S.A.","","5721-6099//4996-3883//3695-8984","","JELVER RUIZ","","2","1","1","","1"
"XCO-1094","DISTINCOMER, S.A.","","2477-5303","","OTTO ROGELIO DIAZ","","1","1","1","","1"
"PRE-1095","UKA","","5805-0098","","ANDREA CEBALLOS","","4","1","1","","4"
"CON-1096","AZTECA IMPORTS","","5458-5582","","BRANDON SUBUYUC","","2","1","1","","2"
"XCO-1097","AZTECA IMPORTS","","5458-5582","","BRANDON SUBUYUC","","1","1","1","","2"
"CON-1098","DISTRIBUIDORA EMANUEL","","2250-0871","","PEDRO SAJCHE","","2","1","1","","2"
"XCO-1099","DISTRIBUIDORA EMANUEL","","2250-0871","","PEDRO SAJCHE","","1","1","1","","2"
"XCO-1100","MACRO SISTEMAS SA .","","7790-1818","","RUBEL RAMIREZ","","1","1","1","","3"
"GUA-1101","KRISHPAR HEALTHCARE, S.A.","","23143936","","JULIO ROBERTO GARRIDO LOPEZ","","3","1","1","","2"
"XCO-1102","EL CLOSET DE LULU","","4211-2527","","DAMARIS RAMOS GUERRA","","1","1","1","","3"
"XCO-1103","MANIAS SAN JOSE CHIQUIMULA","","","","NAPOLEON OSORIO","","1","1","1","","3"
"CON-1104","MAS COLECCION","","3304-3962","","MISAEL LOPEZ","","2","1","1","","2"
"XCO-1105","MAS COLECCION","","3304-3962","","MISAEL PEREZ","","1","1","1","","2"
"XCO-1106","ALMACEN LA GRNA CHINA J&J S.A.","","4716-7610","","CHUNRON JIN","","1","1","1","","2"
"XCO-1107","MORADA","","","","","","1","1","1","","2"
"CON-1108","TRAMSAT S,A.","","5657-3395","","","","2","1","1","","3"
"XCO-1109","B COLORS, S.A.","","2312-8890","","NORMA BARRIOS","","1","1","1","","3"
"CON-1110","B COLORS, S.A.","","2312-8890","","NORMA BARRIOS","","2","1","1","","3"
"XCO-1111","PREFUMERIA PARIS","","3526-6485","","HUGO PALMA","","1","1","1","","1"
"XCO-1112","LABORATORIO TOPEX DE GUATEMALA, S.A.","","2319-2222","","HENRY JIMENEZ","","1","1","1","","1"
"XCO-1113","DISTRITO MODA NOVA","","48805636--49685623","","","","1","1","1","","1"
"XCO-1114","MUNDIPACAS","","57878200","","BERNNY GARCIA","","1","1","1","","1"
"PRE-1115","AGRONEGOCIOS RB","","5966-9052","","RUDY BAECHILI","","4","1","1","","2"
"VD3-1116","SERVI PASTILLAS, S.A.","","2431-9595","","MARIO PINEDDA","","3","1","1","","1"
"XCO-1117","SERVI PASTILLAS, S.A.","","2431-9595","","MARIO PINEDA","","1","1","1","","1"
"XCO-1118","BOTICA GANADERA, S.A.","","2360-7459","","RENEE VALENZUELA","","1","1","1","","2"
"VD3-1119","DISTRIBUIDORA ATP","","5719-5147//5381-6100","","ANTONIO TOMA","","3","1","1","","1"
"PRE-1120","SMELLS","","7382-7800//3083-0180","","WILLIAM FERNANDO SOSA LARIOS","","4","1","1","","2"
"XCO-1121","DISTRIBUIDORA R Y R","","6629-3610","","","","1","1","1","","3"
"VD2-1122","TECNOLOGIA PECUARIA, S.A.","","2329-5660","","SILVIA FUENTES","","3","1","1","","2"
"XCO-1123","TECNOLOGIA PECUARIA, S.A.","","2329-5660","","SILVIA FUENTES","","1","1","1","","2"
"XCO-1124","ALMACEN CONY","","2253-8441","","CONSUELO QUINTI","","1","1","1","","1"
"VD2-1125","PROMEQUI","","24372503","","DANIEL BARRENO","","3","1","1","","2"
"XCO-1126","PROMEQUI","","24372503","","DANIEL BARRENO","","1","1","1","","2"
"PRE-1127","PLASTIORIENTE","","3219-1879","","MAURICIO LEONEL CHEW MEJIA","","4","1","1","","2"
"PRE-1128","DISTRIBUIDORA MUNESH PORTILLO","","30441091","","DELMY PORTILLO","","4","1","1","","3"
"VD3-1129","LABORATORIO OPTICO TOPEX DE GUATEMALA, S.A.","","2319-2209","","HENRRI JIMENEZ","","3","1","1","","1"
"PRE-1130","PICANTE PUBLICIDAD","","3209-0273","","NESLI RODAS","","4","1","1","","2"
"XCO-1131","BASS FACTORY, S.A. // EXTREME AUDIO GUATEMALA","","5119-2394","","DAVID SAPON","","1","1","1","","1"
"CON-1132","BASS FACTORY, S.A. // EXTREME AUDIO GUATEMALA","","5119-2394","","DAVID SAPON","","2","1","1","","1"
"PRE-1134","COPLASTIC","","5128-6321","","JOSE MAZARIEGOS","","4","1","1","","1"
"CON-1135","CORPORACION MKD, S.A.","","56340453","","DUNIA GUERRA","","2","1","1","","1"
"XCO-1136","CORPORACION MKD, S.A","","56340453","","DUNIA GUERRA","","1","1","1","","1"
"CON-1137","PACAS AMERICANAS","","56340453","","JULIO ESPAÐA","","2","1","1","","1"
"XCO-1138","PACAS AMERICANAS","","56340453","","JULIO ESPAÐA","","1","1","1","","1"
"CON-1139","COMERCIALIZADORA GUERRA GONZALEZ, S.A.","","56340453","","ADALI GUERRA","","2","1","1","","1"
"XCO-1140","COMERCIALIZADORA GUERRA GONZALEZ, S.A.","","56340453","","ADALI GUERRA","","1","1","1","","1"
"XCO-1141","TEXTILES CANTON, S.A.","","2202-1700","","NA","","1","1","1","","3"
"XCO-1142","SELFI MELIZA GONZALES DELGADO","","3583-5582","","SELFI MELIZA GONZALES DELGADO","","1","1","1","","3"
"XCO-1143","BEARING SUPPLY S.A.","","2317-4382","","ANDRE VALDEZ","","1","1","1","","1"
"XCO-1144","PICANTE PUBLICIDAD","","3209-0273","","NESLI RODAS","","1","1","1","","2"
"XCO-1145","ARTESANIAS Y MANUALIDADES LOS ANGELES","","5568-1835","","GLADYS JERONIMO","","1","1","1","","3"
"CON-1146","OPTICAL YOU","","7888-1623","","EDGAR CHICOJAY","","2","1","1","","3"
"CON-1147","DREAMERS","","5815-4857","","KAREN CASTILLO","","2","1","1","","1"
"XCO-1148","RIMA MODA","","2232-1136","","SAMER HANNA","","1","1","1","","3"
"CON-1149","MILIS","","5916-5275","","MILDRED CALDERON","","2","1","1","","3"
"XCO-1150","MILLIS","","5961-5275","","MILDRED CALDERON","","1","1","1","","3"
"VD2-1151","DROGUERIA DISPROFARMACEUTICAL","","2368-5312","","LESLY PIRIR","","3","1","1","","2"
"CON-1152","TIRESCORP S.A.","","2376-1700","","VICTOR BRADLEY","","2","1","1","","2"
"XCO-1153","TIRESCORP, S.A.","","2376-1700","","VICTOR BRADLEY","","1","1","1","","2"
"VD2-1154","TIRESCORP, S.A.","","2376-1700","","VICTOR BRADLEY","","3","1","1","","2"
"CON-1155","PRODUCTOS KIMA","","5863-6773","","MARCELA ALEJANDRA PEREZ","","2","1","1","","3"
"XCO-1156","GANGALLANTAS","","2376-1700","","VICTOR BRADLEY","","1","1","1","","2"
"CON-1157","GANGALLANTAS","","2376-1700","","VICTOR BRADLEY","","2","1","1","","2"
"VD2-1158","GANGALLANTAS, S.A.","","2376-1700","","EVELYN MACARIO","","3","1","1","","2"
"XCO-1159","ARTESANIAS JORLY","","5231-5908","","KLANCY MUTZUS","","1","1","1","","3"
"PRE-1160","MANDRAKE","","3718-5692","","ALBA LOPEZ","","4","1","1","","3"
"XCO-1161","VITAROL","","3153-2661","","JOSELINA CATELLANOS","","1","1","1","","1"
"CON-1162","HERBERT MARROQUIN","","59573590","","HERBERT MARROQUIN","","2","1","1","","3"
"CON-1163","FORQUIMSA (ROBIN  ARNALDOJOCOP RAXON)","","2301-9952","","ROBIN JOCOP","","2","1","1","","3"
"GUA-1164","IMPORTACIONES CRESGO, S.A.","","2210-8000","","","","3","1","1","","3"
"XCO-1165","LAURA JUAREZ","","5021-3611","","LAURA JUAREZ","","1","1","1","","3"
"VD3-1166","GRUPO MIDI, S.A.","","2202-9000","","EVELIN REVOLORIO","","3","1","1","","1"
"XCO-1167","PARLOP DISTRIBUCIONES","","3008-3315","","LUIS PAREDES","","1","1","1","","2"
"CON-1168","PARLOP DISTRIBUCIONES","","3008-3315","","LUIS PAREDES","","2","1","1","","2"
"XCO-1169","NIM MODA","","4607-0530","","ANNA // ADDA","","1","1","1","","3"
"XCO-1170","VEHICULOS RECREATIVOS, S.A.","","2229-7300","","ISMAR PALMA","","1","1","1","","1"
"XCO-1171","DREAMERS","","5815-4857","","KAREN CASTILLO","","1","1","1","","1"
"CON-1172","PHARMA FOCUS INTERNATIONAL, S.A.","","22280414","","KARLA PAREDES","","2","1","1","","2"
"XCO-1173","OSCAR SABAN","","30219851","","OSCAR SABAN","","1","1","1","","1"
"CON-1174","BILOBA DISTRIBUCIONES, S.A.","","2316-2954","","NOHEMI HERNANDEZ","","2","1","1","","2"
"XCO-1175","BILOBA DISTRIBUCIONES, S.A.","","2316-2954","","NOHEMI HERNANDEZ","","1","1","1","","2"
"XCO-1176","FLOREN'S","","3299-0574","","LORENA MONROY","","1","1","1","","1"
"XCO-1177","ALMACEN SEPTIMA","","2220-1620","","","","1","1","1","","1"
"XCO-1178","STEFANIA SALAZAR","","5325-5564","","STEFANIA SALAZAR","","1","1","1","","3"
"XCO-1179","BODEGA VETERINARIA, S.A.","","2509-3838","","SHARON MALDONADO","","1","1","1","","2"
"CON-1180","REXTERRA, S.A.A","","4008-0844","","JOSE ENRIQUEZ","","2","1","1","","1"
"XCO-1181","REXTERRA, S.A.","","4008-0844","","JOSE ENRIQUEZ","","1","1","1","","1"
"PRE-1182","SUCHITAN EXPRESS","","4686-0461","","YELITZA VASQUEZ","","4","1","1","","2"
"XCO-1183","MULTIMOTO ZONA 6","","2254-5077 // 88","","VICTOR VALDEZ","","1","1","1","","1"
"XCO-1184","DETOMELEC","","2477-3994","","ESTUARDO MELENDEZ","","1","1","1","","1"
"XCO-1185","GLASS ESSENCE","","2251-8931","","ILEANA GUERRA","","1","1","1","","1"
"XCO-1186","BENETERRA, ABONOS ORGANICOS","","3656-4581","","ANTONIO SARAVIA","","1","1","1","","1"
"XCO-1187","MACO GUATEMALA, S.A.","","2372-2180","","JORGE LUNA","","1","1","1","","2"
"XCO-1189","MULTINEGOCIOS GENERALES, S.A.","","2314-1515","","MAURICIO MENDEZ","","1","1","1","","1"
"VD3-1188","MULTINEGOCIOS GENERALES, S.A.","","2314-1515","","MAURICIO MENDEZ","","3","1","1","","1"
"VD2-1190","INVERSIONES MULTIPLES ALJABA, S.A.","","2221-3071","","JOEL OSEAS CU CHOY","","3","1","1","","2"
"XCO-1191","CHINA INTERNACIONAL","","4214-1475","","MARLON RODRIGUEZ","","1","1","1","","3"
"CON-1192","DISTRIBUIDORA SUPER HOGAR","","2220-7151","","ELIZANDRO HERNANDEZ","","2","1","1","","2"
"XCO-1193","DISTRIBUIDORA SUPER HOGAR","","2220-7151","","ELIZANDRO HERNANDEZ","","1","1","1","","2"
"XCO-1194","PACAS DEL FRANCES","","5817-0602","","SOFIA CORADO FLORES","","1","1","1","","2"
"XCO-6863","FORMULARIOS STANDARD, S.A.","","2429-8900","","ANA MARIA ARDON","","1","1","1","","1"
"VD3-1195","QUIMISOL, S.A.A","","2296-2810/11","","CAROLINA HAYDEE SALAZAR","","3","1","1","","1"
"XCO-1196","PINCHAZO & LLANTERA PAXTOR","","4603-4151","","EDER PAXTOR","","1","1","1","","2"
"XCO-1197","ALIMENTOS DE TRIGO, S.A.","","2491-0202","","ERICK RODRIGUEZ","","1","1","1","","2"
"XCO-1198","TITO'S DRINKS","","55555501","","BILFREN LOPEZ","","1","1","1","","2"
"PRE-1199","Q & S 2,000","","5934-5717","","HAROLDO REYES","","4","1","1","","3"
"VD2-1200","AMX CENTROAMERICA, S.A.","","5923-1969 //2317-0548","","EDGAR RAMOS","","3","1","1","","2"
"CON-1202","DISEÐO Y REMODELACIONES SUO","","3397-1090// 3149-022","","VHANH HALEALIN COROMAC","","2","1","1","","2"
"XCO-1203","SUO HOGAR","","3397-1090//3149-0222","","VHANH HALEALIN COROMAC HERNANDEZ","","1","1","1","","2"
"XCO-1204","INOX IND C.A.","","3750-6224//4491-8105","","HUGO RASHON","","1","1","1","","2"
"CON-1205","ABEL ARGUETA  // COMERCIAL ARGUETA","","4528-8457","","","","2","1","1","","2"
"XCO-1206","FARMASER  GUATEMALA S,A.","","2308-3523","","","","1","1","1","","2"
"CON-1207","FARMASER  GUATEMALA  S,A.","","2308-3523","","FRANCISCO JAVIER  TELLEZ","","2","1","1","","2"
"PRE-1208","ALMACEN MENDOZA","","59396741","","RICARDO MENDOZA","","4","1","1","","2"
"XCO-1209","ESTRELLA DE BELEN","","2232-4161","","","","1","1","1","","3"
"CON-1210","GUATEMALTECA   DE  MINERALES S,A. (GUAMINZA)","","","","CLAUDIA  MENDEZ","","2","1","1","","2"
"XCO-1211","PALACIO DE LAS TELAS","","2501-2020","","NA","","1","1","1","","3"
"CON-1212","CORRECAMIONS REPUESTOS, S.A. /DISCOM","","4218-1363 / 4160-8710","","WILLIAM ORTEGA / MARIO FONSECA","","2","1","1","","3"
"XCO-1213","CORRECAMINOS REPUESTOS, S.A. / DISCOM","","4218-1363/ 4160-8710","","WILLIAM ORTEGA / MARIO FONSECA","","1","1","1","","3"
"VD3-1214","FERCA, S.A.","","2379-9074","","RODOLFO ESCOBAR","","3","1","1","","1"
"GUA-1215","COMERCIAL EL MAYOREO","","2314-8747","","MANUEL SALVATIERRA","","3","1","1","","2"
"XCO-1216","MORIGAN","","5411-8166","","","","1","1","1","","3"
"GUA-1217","COMERCIAL EL MAYOREO (NARANJO)","","2393-4682","","MANUEL  ERNESTO SALVATIERRZ","","3","1","1","","2"
"GUA-1218","RASTREO INTELIGENTE S,A.","","2462-6880/81","","RICARDO   ANDRES    ORDOÐEZ","","3","1","1","","2"
"CON-1219","JS ACCESORIOS","","5825-1444","","ERICKA RODRIGUEZ","","2","1","1","","1"
"XCO-1220","JS ACCESORIOS","","5825-1444","","EROLCA RODRIGUEZ","","1","1","1","","1"
"CON-1221","COUTURE, S.A.","","2354--1900","","PABLO DAVI RODAS REYES","","2","1","1","","3"
"XCO-1222","COUTURE, S.A","","2354-1900","","PABO DAVID RODAS REYES","","1","1","1","","3"
"GUA-1223","VECSAR","","6634-2881","","","","3","1","1","","2"
"XCO-1224","SUPERLLANTAS EL ROSARIO","","4212-4061","","","","1","1","1","","2"
"CON-1225","SUPER LLANTAS  EL ROSARIO","","4212-4061","","FRANCISCO  LUX","","2","1","1","","2"
"XCO-1201","EL PORTAL DE LAS PRENDAS AMERICANAS","","7796-9754","","","","1","1","1","","3"
"XCO-1226","DISTRIBUIDORA DIAZ","","5381-1609","","EDVIN DIAZ","","1","1","1","","1"
"GUA-1227","MEDICAMENTOS DE CALIDAD S,A.","","5815-6596","","PABLO JOSUE   BUONATINA    GOMEZ","","3","1","1","","2"
"CON-1228","TRIPORCINO","","5957-5333","","HECTOR    ARADEL MARRQOUIN","","2","1","1","","2"
"XCO-1229","TRIPORCINO","","5957-5333","","HECTOR    ARADEL MARRQOUIN","","1","1","1","","2"
"XCO-1230","REPUESTOS 13 CALLE","","44876326","","30292903","","1","1","1","","1"
"GUA-1231","PLASTIMAS GUATEMALA S,A.","","5826-6814","","LIC ROBERTO    ALEJANDRO LOPEZ   PORTILLO","","3","1","1","","2"
"XCO-1232","CORPORACIËN LAS FLORES S.A.","","4128-1387","","4128-1387","","1","1","1","","3"
"XCO-1233","EKHOGARDEN VIVERO Y COMERCIALIZADORA","","34455118","","34455118","","1","1","1","","1"
"CON-1234","EXHOGARDEN VIVERO Y COMERCIALIZADORA","","34455118","","34455118","","2","1","1","","1"
"XCO-1235","WILLENFORTI: PRODUCTOS ALIMENTICIOS DEL CAMPO","","39082153","","42502445","","1","1","1","","2"
"VD3-1236","CORRECAMINOS REPUESTOS S.A / DISCOM","","42181363","","42181363","","3","1","1","","1"
"GUA-1237","HOME 2 HOME","","59359172","","DAVID CHAMORRO","","3","1","1","","2"
"PRE-1238","LUNA","","7796-9226","","7796-9226","","4","1","1","","3"
"xco-1239","MAYOREO DE LLANTAS LOS ARCOS S.A","","32201961","","32201961","","1","1","1","","1"
"CON-1240","CALZA S.A.","","22975700","","LUIS FERNANDO RIVERA","","2","1","1","","2"
"XCO-1241","DISTRIBUIDORA QUIRURGICA GENERAL S.A","","2333-7720","","RICARDO ANTONIO GËMEZ HERNANDEZ / CARLOTA ELIZABET","","1","1","1","","2"
"GUA-1242","DISTRIBUIDORA QUIRURGICA GENERAL S.A.","","2333-7720","","RICARDO ANTONIO GOMEZ HERNANDEZ","","3","1","1","","2"
"CON-1243","DISTRIBUIDORA JC","","4667-6783","","","","2","1","1","","4"
"XCO-1244","RAPIENVIO GUATEMALA S.A.","","22933204","","KARLA RODAS","","1","1","1","","2"
"XCO-1245","PARTE LLANTA","","53629389/56940369","","","","1","1","1","","1"
"CON-1246","PARTE LLANTA","","53629389/56940369","","","","2","1","1","","1"
"XCO-1247","RAPIENVIO QUETZALTENANGO S.A.","","22933204","","KARLA RODAS","","1","1","1","","2"
"XCO-1248","IMEXSA","","2319-1400","","JOSE FRANCISCO PORRAS","","1","1","1","","2"
"VD2-1249","IMEXSA","","23191400","","JOSE FRANCISCO PORRAS","","3","1","1","","2"
"PRE-1250","PUBLICIDAD Y TROFEOS S.A.","","24753089 / 24753090","","SAMUEL CASTILLO","","4","1","1","","2"
"XCO-1251","NEUMATICOS Y TRANSPORTES (NEUTRA) S.A.","","51682440","","","","1","1","1","","4"
"XCO-1252","DISTRIBUIDORA LA BENDICIËN","","5529-3819","","MYNOR REYES","","1","1","1","","1"
"CON-1253","DISTRIBUIDORA LA BENDICIËN","","55293819","","MYNOR REYES","","2","1","1","","1"
"XCO-1254","INVERSIONES J & V","","55743914","","ALEXANDER JIMENEZ","","1","1","1","","3"
"VD3-1255","IMPORTADORA LUBRITECH, S.A.","","2300-1000/5402-2235","","","","3","1","1","","1"
"PRE-1256","DISAVET","","4168-1342","","MAYRA XINICO","","4","1","1","","2"
"xco-1257","BOUTQUE EG","","42219266","","42219266","","1","1","1","","1"
"XCO-1258","DUROPORT LUX","","45887609 / 56167924","","","","1","1","1","","1"
"XCO-1260","MULTISA S.A.","","4297-2490","","WILMER BARILLAS","","1","1","1","","2"
"CON-1261","MULTISA S.A.","","42972490","","WILMER BARILLAS","","2","1","1","","2"
"XCO-1259","IMPORTADORA EBEN-EZER","","2220-7477/5196-5538","","5196-5538","","1","1","1","","3"
"XCO-1262","IMPORTADORA JENSA","","5877-8497","","529624869282","","1","1","1","","1"
"VD3-1263","CORPORACION MERKELL","","22124921 / 22150220","","JUAN CARLOS GOMEZ","","3","1","1","","1"
"VD2-1264","DROGUER═A JC","","3996-3853","","SARA═ CORTEZ","","3","1","1","","2"
"VD2-1265","MULTISA S.A","","42972490","","WILMER BARILLAS","","3","1","1","","2"
"PRE-1266","OUTLETS SHEIN","","57490380","","57490380","","4","1","1","","3"
"XCO-1267","ALVASA","","4823-0968 / 5555-4179","","5555-4179","","1","1","1","","2"
"XCO-1268","IMPORTADORA MANDARINA S.A.","","3800-3049","","5698-4946","","1","1","1","","2"
"XCO-1269","COMERCIALIZDORA DECORATIVA S.A.","","30044690","","","","1","1","1","","2"
"GUA-9000","PELUQUERIA OTTO","","12345678","","OTTO GONZALEZ","","3","1","1","","1"
"GUA-8570","IMPORTADORA FIESTA Y CIA LTDA","","2509-3741","","ROLANDO  CASTRO","","3","1","1","","3"
"XCO-8571","IMPORTADORA FIESTA Y CIA LTDA","","2509-3741","","","","1","1","1","","3"
"VD3-1270","AIM DIGITAL DE GUATEMALA","","4479-3488/3995-1407","","3995-1407 REBECA CRISTALES","","3","1","1","","1"
"XCO-1271","AIM DIGITAL DE GUATEMALA","","44793488","","39951407 / REBECA CRISTALES","","1","1","1","","1"
"XCO-1272","CORPORACIËN LA CONQUISTA S.A.","","51193928","","54713094","","1","1","1","","2"
"XCO-1273","TECNO MASTER","","23293300","","LORSY LARIOS","","1","1","1","","2"
"VD3-1274","DROGER═A AVANCOS MEDICOS SOCIEDAD ANONIMA","","57151516","","","","3","1","1","","1"
"XCO-1275","GRUPO MODEL S.A.","","40209422","","32672248","","1","1","1","","3"
"PRE-1276","KATHERYNE GARC═A","","47925786","","47925786","","4","1","1","","3"
"VD3-1277","HBSCS S.A.","","76000500","","30176811/76000500","","3","1","1","","1"
"VD2-1278","DISTRIBUIDORA BELLA PARIS","","52942500","","MARIA FERNANDA CRUZ 30594029","","3","1","1","","2"
"XCO-1279","REPUESTOS ANDRADE","","5999-3777","","5999-3777","","1","1","1","","3"
"XCO-1291","FLEXPACK GUATEMALA S.A.","","23128890","","MARISSA BARRIOS","","1","1","1","","2"
"VD3-1281","PESADOS DEL PACIFICO GUATEMALA, S.A.","","53009057","","WALESKA MARROQUIN","","3","1","1","","1"
"VD2-1282","UNO GUATEMALA S.A.","","59225807/22851400","","GENARO CASTILLO 59225807","","3","1","1","","2"
"XCO-1283","UNO GUATEMALA S.A.","","59225807/22851400","","GENARO CASTILLO 59225807","","1","1","1","","2"
"VD3-1284","MHR TOOLS - LA TIENDA OFICIAL DE LOS MECANICOS","","22984955","","WENDY CORONADO 53506771","","3","1","1","","1"
"VD2-1285","INDUPARTS S.A.","","24238400","","24238400","","3","1","1","","2"
"CON-1286","SUPLICENTRO / PLASTICENTRO S.A.","","23291800/23291801","","23291800","","2","1","1","","4"
"VD2-1287","SUPLIDORA HOSPITALARIA","","24767555/24793465","","LEIDY CASTILLO","","3","1","1","","2"
"PRE-1280","VENTAS Y NEGOCIOS WENDOLI","","5499-5902/2476-4431","","","","4","1","1","","2"
"VD2-1288","HIDRICA","","22984990","","","","3","1","1","","2"
"XCO-1289","MUEBLES CALEB","","53876649","","DANIEL HERNANDEZ PINEDA","","1","1","1","","2"
"VD2-1290","DIDECONSA S.A.","","30530884","","30729319","","3","1","1","","2"
"XCO-1292","RHINOLLANTAS","","58504175","","JUAN CARLS LUX YAT","","1","1","1","","2"
"CON-1293","RHINOLLANTAS","","58504175","","JUAN CARLOS LUX YAT","","2","1","1","","2"
"XCO-1294","SUPLIDORA HOSPITALARIA","","24767555/24793465","","","","1","1","1","","2"
"VD3-1295","TRECA","","3071 8652","","","","3","1","1","","1"
"XCO-1296","DISTRIBUIDORA PORTILLO","","30441091","","","","1","1","1","","4"
"XCO-1297","HG AUTOPARTES","","77679522","","","","1","1","1","","2"
"XCO-1298","HG AUTOPARTES","","77679522","","","","1","1","1","","2"
"XCO-1299","HG AUTOPARTES","","77679522","","","","1","1","1","","2"
"XCO-1300","EL CONTENEDOR GT S.A.","","22991500","","ALINA MIRELLA GRAJEDA HERNANDEZ Y/O NATALI MANSILL","","1","1","1","","2"
"XCO-1301","COMERCIAL EL MAYOREO BARBERENA","","49354426","","JOEL WAY","","1","1","1","","2"
"XCO-1302","COMERCIAL EL MAYOREO MAZATE","","30773446","","PAULO CERSAR GOMEZ DARDËN","","1","1","1","","2"
"XCO-1303","COMERCIAL EL MAYOREO CHIQUIMULA","","30763065","","OBER JESUALDO ALDANA CERVANTES","","1","1","1","","2"
"CON-1304","EMPRESAS ASLAN S.A.","","22567890","","55553589","","2","1","1","","2"
"VD3-1305","COMPAÐIA COMERCIAL LIBRA S.A.","","23859248","","CARLOS CHAMALE","","3","1","1","","1"
"PRE-1307","PRODUCTOS SALUDABLES NOVALIFE","","4854-6060/49296161","","","","4","1","1","","2"
"XCO-1308","PRODUCTOS SALUDABLES NOVALIFE","","48546060/49296161","","17AV 12-59 ZONA 11 COLONIA MIRAFLORES GUATEMALA","","1","1","1","","2"
"VD3-1309","FERRETERIA INDUSTRIAL GUATEMALTECA S.A.","","23947501/31087622","","ARIEL SOTO","","3","1","1","","1"
"XCO-1310","LA ASUNCION DE MARIA","","22210184","","","","1","1","1","","4"
"XCO-1311","LOS CUCHUMATANES","","49342436","","","","1","1","1","","4"
"VD2-1312","EMPRESAS ASLAN S.A.","","22567891/55553589","","","","3","1","1","","2"
